time,depth,ice,snow,snowice,temp_diff02,temp_conv04
2017-12-08 16:00:00,40,0.3643419854356328,0.0,0.0,3.1201073390511715,3.1201073390511715
2017-12-08 16:00:00,41,0.3643419854356328,0.0,0.0,3.2368351014230434,3.2368351014230434
2017-12-08 16:00:00,42,0.3643419854356328,0.0,0.0,3.360233052685896,3.360233052685896
2017-12-08 16:00:00,43,0.3643419854356328,0.0,0.0,3.488974225048896,3.488974225048896
2017-12-08 16:00:00,44,0.3643419854356328,0.0,0.0,3.6213933782087193,3.6213933782087193
2017-12-08 16:00:00,45,0.3643419854356328,0.0,0.0,3.755178631736783,3.755178631736783
2017-12-08 16:00:00,46,0.3643419854356328,0.0,0.0,3.88940742829795,3.88940742829795
2017-12-08 16:00:00,47,0.3643419854356328,0.0,0.0,4.022953518588307,4.022953518588307
2017-12-08 16:00:00,48,0.3643419854356328,0.0,0.0,4.1569440533059465,4.1569440533059465
2017-12-08 16:00:00,49,0.3643419854356328,0.0,0.0,4.285681274369044,4.285681274369044
2017-12-08 16:00:00,50,0.3643419854356328,0.0,0.0,4.419312626783042,4.419312626783042
2017-12-08 17:00:00,1,0.3644202915874882,0.0,0.0,3.317888092226011e-09,3.317888092226011e-09
2017-12-08 17:00:00,2,0.3644202915874882,0.0,0.0,0.0607512229414777,0.0607512229414777
2017-12-08 17:00:00,3,0.3644202915874882,0.0,0.0,0.1437110161041767,0.1437110161041767
2017-12-08 17:00:00,4,0.3644202915874882,0.0,0.0,0.225933050930906,0.225933050930906
2017-12-08 17:00:00,5,0.3644202915874882,0.0,0.0,0.3074177454893572,0.3074177454893572
2017-12-08 17:00:00,6,0.3644202915874882,0.0,0.0,0.3880854999928222,0.3880854999928222
2017-12-08 17:00:00,7,0.3644202915874882,0.0,0.0,0.4678276373456751,0.4678276373456751
2017-12-08 17:00:00,8,0.3644202915874882,0.0,0.0,0.5466362064482494,0.5466362064482494
2017-12-08 17:00:00,9,0.3644202915874882,0.0,0.0,0.6247672282173796,0.6247672282173796
2017-12-08 17:00:00,10,0.3644202915874882,0.0,0.0,0.7027002989339913,0.7027002989339913
2017-12-08 17:00:00,11,0.3644202915874882,0.0,0.0,0.7807626285780699,0.7807626285780699
2017-12-08 17:00:00,12,0.3644202915874882,0.0,0.0,0.8589578697477721,0.8589578697477721
2017-12-08 17:00:00,13,0.3644202915874882,0.0,0.0,0.9371003283623452,0.9371003283623452
2017-12-08 17:00:00,14,0.3644202915874882,0.0,0.0,1.0149939612729464,1.0149939612729464
2017-12-08 17:00:00,15,0.3644202915874882,0.0,0.0,1.092546432710258,1.092546432710258
2017-12-08 17:00:00,16,0.3644202915874882,0.0,0.0,1.1696174366297132,1.1696174366297132
2017-12-08 17:00:00,17,0.3644202915874882,0.0,0.0,1.2458639400355167,1.2458639400355167
2017-12-08 17:00:00,18,0.3644202915874882,0.0,0.0,1.3209576837913528,1.3209576837913528
2017-12-08 17:00:00,19,0.3644202915874882,0.0,0.0,1.3951877950502296,1.3951877950502296
2017-12-08 17:00:00,20,0.3644202915874882,0.0,0.0,1.4693878693577114,1.4693878693577114
2017-12-08 17:00:00,21,0.3644202915874882,0.0,0.0,1.544030800097717,1.544030800097717
2017-12-08 17:00:00,22,0.3644202915874882,0.0,0.0,1.6190825138691336,1.6190825138691336
2017-12-08 17:00:00,23,0.3644202915874882,0.0,0.0,1.694455335876499,1.694455335876499
2017-12-08 17:00:00,24,0.3644202915874882,0.0,0.0,1.7700461623223425,1.7700461623223425
2017-12-08 17:00:00,25,0.3644202915874882,0.0,0.0,1.845795812737809,1.845795812737809
2017-12-08 17:00:00,26,0.3644202915874882,0.0,0.0,1.921734145223175,1.921734145223175
2017-12-08 17:00:00,27,0.3644202915874882,0.0,0.0,1.997868222193797,1.997868222193797
2017-12-08 17:00:00,28,0.3644202915874882,0.0,0.0,2.07420943117762,2.07420943117762
2017-12-08 17:00:00,29,0.3644202915874882,0.0,0.0,2.150839382944956,2.150839382944956
2017-12-08 17:00:00,30,0.3644202915874882,0.0,0.0,2.228045303031129,2.228045303031129
2017-12-08 17:00:00,31,0.3644202915874882,0.0,0.0,2.3060083922934984,2.3060083922934984
2017-12-08 17:00:00,32,0.3644202915874882,0.0,0.0,2.38490400207835,2.38490400207835
2017-12-08 17:00:00,33,0.3644202915874882,0.0,0.0,2.465111344676675,2.465111344676675
2017-12-08 17:00:00,34,0.3644202915874882,0.0,0.0,2.547102906519573,2.547102906519573
2017-12-08 17:00:00,35,0.3644202915874882,0.0,0.0,2.63152899671535,2.63152899671535
2017-12-08 17:00:00,36,0.3644202915874882,0.0,0.0,2.719098924305232,2.719098924305232
2017-12-08 17:00:00,37,0.3644202915874882,0.0,0.0,2.8108863187334454,2.8108863187334454
2017-12-08 17:00:00,38,0.3644202915874882,0.0,0.0,2.9076512252383147,2.9076512252383147
2017-12-08 17:00:00,39,0.3644202915874882,0.0,0.0,3.010523875971111,3.010523875971111
2017-12-08 17:00:00,40,0.3644202915874882,0.0,0.0,3.120161962464762,3.120161962464762
2017-12-08 17:00:00,41,0.3644202915874882,0.0,0.0,3.2368912062969994,3.2368912062969994
